"","uid","X","text","option_id_1","option_id_2","option_id_3","option_id_4","option_id_5","option_id_6","option_text_1","option_text_2","option_text_3","option_text_4","option_text_5","option_text_6","Tags"
"3749","5247@1",2022,"According to the Ricardian equivalence, private saving should increase when there is an increase in _____.",23431,23432,23433,23434,NA,NA,"government borrowing","the budget surplus","the trade deficit","private investment",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:31-3-1,id:stax-econ:1501,cnxmod:a55caf40-0f62-4d81-b0b4-2cc1e9de8b32"
"3750","5247@2",4893,"According to the Ricardian equivalence, private saving should increase when there is an increase in _____.",252378,252379,252380,252381,NA,NA,"the budget surplus","the trade deficit","private investment","government borrowing",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:31-3-1,exid:stax-econ:1501,context-cnxmod:a55caf40-0f62-4d81-b0b4-2cc1e9de8b32,type:conceptual-or-recall"
"3751","5248@3",465,"Advertising contributes to imperfect information by ______.",49376,49375,49374,49377,NA,NA,"highlighting the relationship between price and value","focusing on the disadvantages of competitors’ products","blurring the differences among competing brands","exaggerating the benefits of products",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-micro,cnxmod:3694565a-4bef-42d2-9652-c602c78870d4,lo:stax-econ:16-1-2,id:stax-econ:1679"
"3752","5248@3",465,"Advertising contributes to imperfect information by ______.",49376,49375,49374,49377,NA,NA,"highlighting the relationship between price and value","focusing on the disadvantages of competitors’ products","blurring the differences among competing brands","exaggerating the benefits of products",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-micro,context-cnxmod:3694565a-4bef-42d2-9652-c602c78870d4,lo:stax-econ:16-1-2,exid:stax-econ:1679,type:conceptual-or-recall"
"3753","5249@1",270,"Aggregate demand is the relationship between the total spending in an economy on domestic goods and services and the ____________.",23439,23440,23441,23442,NA,NA,"wage rate","price level","exchange rate","interest rate",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:24-2-2,id:stax-econ:1752,cnxmod:a8f605a5-67db-4a82-a012-2d989e2fbf0e"
"3754","5249@1",270,"Aggregate demand is the relationship between the total spending in an economy on domestic goods and services and the ____________.",23439,23440,23441,23442,NA,NA,"wage rate","price level","exchange rate","interest rate",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:24-2-2,exid:stax-econ:1752,context-cnxmod:a8f605a5-67db-4a82-a012-2d989e2fbf0e,type:conceptual-or-recall"
"3755","5250@1",17,"All else equal, an increase in domestic investment will mean ____________ trade deficit.",23443,23444,23445,23446,NA,NA,"no effect on the","a lower","a larger","a zero",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:23-4-4,exid:stax-econ:1744,context-cnxmod:32ede8e6-8501-4ac7-948d-8ab7efedcc14,type:conceptual-or-recall"
"3756","5250@1",17,"All else equal, an increase in domestic investment will mean ____________ trade deficit.",23443,23444,23445,23446,NA,NA,"no effect on the","a lower","a larger","a zero",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:23-4-4,id:stax-econ:1744,cnxmod:32ede8e6-8501-4ac7-948d-8ab7efedcc14"
"3757","5251@2",1092,"An investment with high expected return will typicaly have a ____________.",49382,49384,49383,49385,NA,NA,"low intial cost","high initial cost","low risk","high risk",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-micro,lo:stax-econ:17-2-4,id:stax-econ:1685,cnxmod:0e6a38c3-306b-4c56-b9c4-4705050b6895"
"3758","5251@2",1092,"An investment with high expected return will typicaly have a ____________.",49382,49384,49383,49385,NA,NA,"low intial cost","high initial cost","low risk","high risk",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-micro,lo:stax-econ:17-2-4,exid:stax-econ:1685,context-cnxmod:0e6a38c3-306b-4c56-b9c4-4705050b6895,type:conceptual-or-recall"
"3759","5252@1",269,"As federal debt increases, ________ also rise, so that the deficit grows even if other government spending is held constant.",23451,23452,23453,23454,NA,NA,"interest payments","entitlements","personal expenditures","exchange rates",NA,NA,"ost-type:concept-coach,blooms:1,dok:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:30-3-1,exid:stax-econ:1210,context-cnxmod:308750fa-fcaf-41df-8706-e783842b837f,type:conceptual-or-recall"
"3760","5252@1",269,"As federal debt increases, ________ also rise, so that the deficit grows even if other government spending is held constant.",23451,23452,23453,23454,NA,NA,"interest payments","entitlements","personal expenditures","exchange rates",NA,NA,"ost-type:concept-coach,blooms:1,display:multiple-choice,requires-choices:n,dok:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:30-3-1,id:stax-econ:1210,cnxmod:308750fa-fcaf-41df-8706-e783842b837f"
"3761","5253@1",1993,"Assume a firm’s cost of machinery decreases. To reduce its total costs while maintaining current production levels, the firm could ________.",23455,23456,23457,23458,NA,NA,"use more labor and less machines","use more machines and less labor","use more labor and the same amount of machines","change the production technique",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,time:medium,blooms:3,book:stax-econ,book:stax-micro,cnxmod:31f57a2e-8dbf-4b08-b42c-c3e340f1310d,lo:stax-econ:7-3-1,id:stax-econ:245"
"3762","5253@1",1993,"Assume a firm’s cost of machinery decreases. To reduce its total costs while maintaining current production levels, the firm could ________.",23455,23456,23457,23458,NA,NA,"use more labor and less machines","use more machines and less labor","use more labor and the same amount of machines","change the production technique",NA,NA,"ost-type:concept-coach,dok:2,time:medium,blooms:3,book:stax-econ,book:stax-micro,context-cnxmod:31f57a2e-8dbf-4b08-b42c-c3e340f1310d,lo:stax-econ:7-3-1,exid:stax-econ:245,type:conceptual-or-recall"
"3763","5254@1",1389,"Assuming upward-sloping marginal costs of abatement, a pollution tax will be effective in reducing emissions as long as the tax is ______ the marginal cost of abatement.",23459,23460,23461,23462,NA,NA,"less than","equal to","approximately equal to","greater than",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:3,book:stax-econ,book:stax-micro,context-cnxmod:6e6ba498-0799-45d5-b1ab-033bc75987e4,lo:stax-econ:12-3-1,exid:stax-econ:1646,type:conceptual-or-recall"
"3764","5254@1",1389,"Assuming upward-sloping marginal costs of abatement, a pollution tax will be effective in reducing emissions as long as the tax is ______ the marginal cost of abatement.",23459,23460,23461,23462,NA,NA,"less than","equal to","approximately equal to","greater than",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:3,book:stax-econ,book:stax-micro,cnxmod:6e6ba498-0799-45d5-b1ab-033bc75987e4,lo:stax-econ:12-3-1,id:stax-econ:1646"
"3765","5255@1",28,"At some point during the mid-1980s and mid-1990s, Argentina, Brazil, and Russia experienced ________.",23463,23464,23465,23466,NA,NA,"hyperinflation","moderate inflation","low inflation","deflation",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:22-3-2,exid:stax-econ:1726,context-cnxmod:ab6a03ce-3f75-41ad-b4ad-65f8dad02b9c,type:conceptual-or-recall"
"3766","5255@1",28,"At some point during the mid-1980s and mid-1990s, Argentina, Brazil, and Russia experienced ________.",23463,23464,23465,23466,NA,NA,"hyperinflation","moderate inflation","low inflation","deflation",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,lo:stax-econ:22-3-2,id:stax-econ:1726,cnxmod:ab6a03ce-3f75-41ad-b4ad-65f8dad02b9c"
"3767","5256@1",661,"At the far left of the aggregate supply curve, the level of output in the economy is ____________.",23467,23468,23469,23470,NA,NA,"above potential GDP","below potential GDP","above actual GDP","below actual GDP",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,cnxmod:a8f605a5-67db-4a82-a012-2d989e2fbf0e,lo:stax-econ:24-2-1,id:stax-econ:1751"
"3768","5256@1",661,"At the far left of the aggregate supply curve, the level of output in the economy is ____________.",23467,23468,23469,23470,NA,NA,"above potential GDP","below potential GDP","above actual GDP","below actual GDP",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,context-cnxmod:a8f605a5-67db-4a82-a012-2d989e2fbf0e,lo:stax-econ:24-2-1,exid:stax-econ:1751,type:conceptual-or-recall"
"3769","5257@1",1,"Balanced trade implies that the current account balance is zero; thus, the outflow of financial investment is ___________ the inflow of foreign investment.",23471,23472,23473,23474,NA,NA,"equal to","greater than","less than","not equal to",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,cnxmod:fbe75980-802a-4ca4-b366-abd8a15d2ac2,lo:stax-econ:23-3-3,id:stax-econ:1740"
"3770","5257@1",1,"Balanced trade implies that the current account balance is zero; thus, the outflow of financial investment is ___________ the inflow of foreign investment.",23471,23472,23473,23474,NA,NA,"equal to","greater than","less than","not equal to",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,context-cnxmod:fbe75980-802a-4ca4-b366-abd8a15d2ac2,lo:stax-econ:23-3-3,exid:stax-econ:1740,type:conceptual-or-recall"
"3771","5258@1",835,"Banks faciliate investment by _____.",23475,23476,23477,23478,NA,NA,"moving money from savers to borrowers","keeping interest rates low","using money as a medium of exchange","giving firms a place to store their reserves",NA,NA,"ost-type:concept-coach,blooms:1,display:multiple-choice,requires-choices:n,dok:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:27-3-1,id:stax-econ:1091,cnxmod:8c30411c-0588-4289-9bc9-8fdd279f92ff"
"3772","5258@1",835,"Banks faciliate investment by _____.",23475,23476,23477,23478,NA,NA,"moving money from savers to borrowers","keeping interest rates low","using money as a medium of exchange","giving firms a place to store their reserves",NA,NA,"ost-type:concept-coach,blooms:1,dok:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:27-3-1,exid:stax-econ:1091,context-cnxmod:8c30411c-0588-4289-9bc9-8fdd279f92ff,type:conceptual-or-recall"
"3773","5259@1",1382,"Better-defined property rights establish ________, so that if a firm creates pollution, it must compensate anyone whose property it violates.",23479,23480,23481,23482,NA,NA,"legal claims to all property","an agreement between the firm and the property owners","rules about how much pollution a firm can generate","guidelines for reducing pollution",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,blooms:2,time:medium,book:stax-econ,book:stax-micro,cnxmod:6e6ba498-0799-45d5-b1ab-033bc75987e4,lo:stax-econ:12-3-4,id:stax-econ:465"
"3774","5259@1",1382,"Better-defined property rights establish ________, so that if a firm creates pollution, it must compensate anyone whose property it violates.",23479,23480,23481,23482,NA,NA,"legal claims to all property","an agreement between the firm and the property owners","rules about how much pollution a firm can generate","guidelines for reducing pollution",NA,NA,"ost-type:concept-coach,dok:2,blooms:2,time:medium,book:stax-econ,book:stax-micro,context-cnxmod:6e6ba498-0799-45d5-b1ab-033bc75987e4,lo:stax-econ:12-3-4,exid:stax-econ:465,type:conceptual-or-recall"
"3775","5260@1",262,"Between 1960 and 2000, U.S. government expenditures have represented about what portion of GDP?",23483,23484,23485,23486,NA,NA,"one-fifth","one-tenth","one-half","one-third",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,blooms:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:30-1-1,id:stax-econ:1205,cnxmod:cdf4aace-8ae7-43cb-b343-a979b13694e6"
"3776","5260@1",262,"Between 1960 and 2000, U.S. government expenditures have represented about what portion of GDP?",23483,23484,23485,23486,NA,NA,"one-fifth","one-tenth","one-half","one-third",NA,NA,"ost-type:concept-coach,dok:2,blooms:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:30-1-1,exid:stax-econ:1205,context-cnxmod:cdf4aace-8ae7-43cb-b343-a979b13694e6,type:conceptual-or-recall"
"3777","5260@3",4866,"Between 1960 and 2000, U.S. government expenditures have represented about what portion of GDP?",252238,252239,252240,252241,NA,NA,"one-tenth","one-half","one-third","one-fifth",NA,NA,"ost-type:concept-coach,dok:2,blooms:2,time:medium,book:stax-econ,book:stax-macro,lo:stax-econ:30-1-1,exid:stax-econ:1205,context-cnxmod:cdf4aace-8ae7-43cb-b343-a979b13694e6,type:conceptual-or-recall"
"3778","5261@1",837,"Boeing employees buy a membership into a financial institution, so they essentially own and run this institution. This is an example of a ____________.",23487,23488,23489,23490,NA,NA,"credit union","bank","savings and loan institution","thrift",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:2,book:stax-econ,book:stax-macro,cnxmod:8c30411c-0588-4289-9bc9-8fdd279f92ff,lo:stax-econ:27-3-2,id:stax-econ:1473"
"3779","5261@1",837,"Boeing employees buy a membership into a financial institution, so they essentially own and run this institution. This is an example of a ____________.",23487,23488,23489,23490,NA,NA,"credit union","bank","savings and loan institution","thrift",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:2,book:stax-econ,book:stax-macro,context-cnxmod:8c30411c-0588-4289-9bc9-8fdd279f92ff,lo:stax-econ:27-3-2,exid:stax-econ:1473,type:conceptual-or-recall"
